freq_hz,gain_db
23710000000,11.761116
23720000000,11.765028
23730000000,11.768940
23740000000,11.772851
23750000000,11.776763
23760000000,11.780674
23770000000,11.784586
23780000000,11.788497
23790000000,11.792409
23800000000,11.796320
23810000000,11.800231
23820000000,11.804143
23830000000,11.808054
23840000000,11.811966
23850000000,11.815878
23860000000,11.819789
23870000000,11.823701
23880000000,11.827612
23890000000,11.831523
23900000000,11.835435
23910000000,11.839346
23920000000,11.843258
23930000000,11.847169
23940000000,11.851081
23950000000,11.854992
23960000000,11.858904
23970000000,11.862815
23980000000,11.866727
23990000000,11.870639
24000000000,11.874550
24010000000,11.878462
24020000000,11.882373
24030000000,11.886285
24040000000,11.890196
24050000000,11.894108
24060000000,11.898019
24070000000,11.901931
24080000000,11.905842
24090000000,11.909754
24100000000,11.913665
24110000000,11.917576
24120000000,11.921488
24130000000,11.925399
24140000000,11.929311
24150000000,11.933222
24160000000,11.937134
24170000000,11.941046
24180000000,11.944957
24190000000,11.948869
24200000000,11.952780
24210000000,11.956691
24220000000,11.960603
24230000000,11.964514
24240000000,11.968426
24250000000,11.972338
24260000000,11.976249
24270000000,11.980161
24280000000,11.984072
24290000000,11.987984
24300000000,11.991895
24310000000,11.995807
24320000000,11.999718
24330000000,12.003629
24340000000,12.007541
24350000000,12.011453
24360000000,12.015364
24370000000,12.019276
24380000000,12.023187
24390000000,12.027099
24400000000,12.031010
24410000000,12.034922
24420000000,12.038833
24430000000,12.042744
24440000000,12.046656
24450000000,12.050567
24460000000,12.054479
24470000000,12.058390
24480000000,12.062302
24490000000,12.066213
24500000000,12.070125
24510000000,12.074037
24520000000,12.077948
24530000000,12.081860
24540000000,12.085771
24550000000,12.089683
24560000000,12.093594
24570000000,12.097506
24580000000,12.101417
24590000000,12.105329
24600000000,12.109240
24610000000,12.113152
24620000000,12.117063
24630000000,12.120975
24640000000,12.124886
24650000000,12.128797
24660000000,12.132709
24670000000,12.136621
24680000000,12.140532
24690000000,12.144444
24700000000,12.148355
24710000000,12.152267
24720000000,12.156178
24730000000,12.160090
24740000000,12.164001
24750000000,12.167912
24760000000,12.171824
24770000000,12.175736
24780000000,12.179647
24790000000,12.183559
24800000000,12.187470
24810000000,12.191382
24820000000,12.195293
24830000000,12.199205
24840000000,12.203116
24850000000,12.207028
24860000000,12.210939
24870000000,12.214851
24880000000,12.218762
24890000000,12.222674
24900000000,12.226585
24910000000,12.230497
24920000000,12.234408
24930000000,12.238320
24940000000,12.242231
24950000000,12.246143
24960000000,12.250054
24970000000,12.253965
24980000000,12.257877
24990000000,12.261788
25000000000,12.265700
25010000000,12.269947
25020000000,12.274194
25030000000,12.278441
25040000000,12.282688
25050000000,12.286935
25060000000,12.291182
25070000000,12.295429
25080000000,12.299676
25090000000,12.303923
25100000000,12.308170
25110000000,12.312417
25120000000,12.316664
25130000000,12.320911
25140000000,12.325158
25150000000,12.329405
25160000000,12.333652
25170000000,12.337899
25180000000,12.342146
25190000000,12.346393
25200000000,12.350640
25210000000,12.354887
25220000000,12.359134
25230000000,12.363381
25240000000,12.367628
25250000000,12.371875
25260000000,12.376122
25270000000,12.380369
25280000000,12.384616
25290000000,12.388863
25300000000,12.393110
25310000000,12.397357
25320000000,12.401604
25330000000,12.405851
25340000000,12.410098
25350000000,12.414345
25360000000,12.418592
25370000000,12.422839
25380000000,12.427086
25390000000,12.431333
25400000000,12.435580
25410000000,12.439827
25420000000,12.444074
25430000000,12.448321
25440000000,12.452568
25450000000,12.456815
25460000000,12.461062
25470000000,12.465309
25480000000,12.469556
25490000000,12.473803
25500000000,12.478050
25510000000,12.482297
25520000000,12.486544
25530000000,12.490791
25540000000,12.495038
25550000000,12.499285
25560000000,12.503532
25570000000,12.507779
25580000000,12.512026
25590000000,12.516273
25600000000,12.520520
25610000000,12.524767
25620000000,12.529014
25630000000,12.533261
25640000000,12.537508
25650000000,12.541755
25660000000,12.546002
25670000000,12.550249
25680000000,12.554496
25690000000,12.558743
25700000000,12.562990
25710000000,12.567237
25720000000,12.571484
25730000000,12.575731
25740000000,12.579978
25750000000,12.584225
25760000000,12.588472
25770000000,12.592719
25780000000,12.596966
25790000000,12.601213
25800000000,12.605460
25810000000,12.609707
25820000000,12.613954
25830000000,12.618201
25840000000,12.622448
25850000000,12.626695
25860000000,12.630942
25870000000,12.635189
25880000000,12.639436
25890000000,12.643683
25900000000,12.647930
25910000000,12.652177
25920000000,12.656424
25930000000,12.660671
25940000000,12.664918
25950000000,12.669165
25960000000,12.673412
25970000000,12.677659
25980000000,12.681906
25990000000,12.686153
26000000000,12.690400
26010000000,12.693678
26020000000,12.696956
26030000000,12.700234
26040000000,12.703512
26050000000,12.706790
26060000000,12.710068
26070000000,12.713346
26080000000,12.716624
26090000000,12.719902
26100000000,12.723180
26110000000,12.726458
26120000000,12.729736
26130000000,12.733014
26140000000,12.736292
26150000000,12.739570
26160000000,12.742848
26170000000,12.746126
26180000000,12.749404
26190000000,12.752682
26200000000,12.755960
26210000000,12.759238
26220000000,12.762516
26230000000,12.765794
26240000000,12.769072
26250000000,12.772350
26260000000,12.775628
26270000000,12.778906
26280000000,12.782184
26290000000,12.785462
26300000000,12.788740
26310000000,12.792018
26320000000,12.795296
26330000000,12.798574
26340000000,12.801852
26350000000,12.805130
26360000000,12.808408
26370000000,12.811686
26380000000,12.814964
26390000000,12.818242
26400000000,12.821520
26410000000,12.824798
26420000000,12.828076
26430000000,12.831354
26440000000,12.834632
26450000000,12.837910
26460000000,12.841188
26470000000,12.844466
26480000000,12.847744
26490000000,12.851022
26500000000,12.854300
26510000000,12.857578
26520000000,12.860856
26530000000,12.864134
26540000000,12.867412
26550000000,12.870690
26560000000,12.873968
26570000000,12.877246
26580000000,12.880524
26590000000,12.883802
26600000000,12.887080
26610000000,12.890358
26620000000,12.893636
26630000000,12.896914
26640000000,12.900192
26650000000,12.903470
26660000000,12.906748
26670000000,12.910026
26680000000,12.913304
26690000000,12.916582
26700000000,12.919860
26710000000,12.923138
26720000000,12.926416
26730000000,12.929694
26740000000,12.932972
26750000000,12.936250
26760000000,12.939528
26770000000,12.942806
26780000000,12.946084
26790000000,12.949362
26800000000,12.952640
26810000000,12.955918
26820000000,12.959196
26830000000,12.962474
26840000000,12.965752
26850000000,12.969030
26860000000,12.972308
26870000000,12.975586
26880000000,12.978864
26890000000,12.982142
26900000000,12.985420
26910000000,12.988698
26920000000,12.991976
26930000000,12.995254
26940000000,12.998532
26950000000,13.001810
26960000000,13.005088
26970000000,13.008366
26980000000,13.011644
26990000000,13.014922
27000000000,13.018200
27010000000,13.022372
27020000000,13.026544
27030000000,13.030716
27040000000,13.034888
27050000000,13.039060
27060000000,13.043232
27070000000,13.047404
27080000000,13.051576
27090000000,13.055748
27100000000,13.059920
27110000000,13.064092
27120000000,13.068264
27130000000,13.072436
27140000000,13.076608
27150000000,13.080780
27160000000,13.084952
27170000000,13.089124
27180000000,13.093296
27190000000,13.097468
27200000000,13.101640
27210000000,13.105812
27220000000,13.109984
27230000000,13.114156
27240000000,13.118328
27250000000,13.122500
27260000000,13.126672
27270000000,13.130844
27280000000,13.135016
27290000000,13.139188
27300000000,13.143360
27310000000,13.147532
27320000000,13.151704
27330000000,13.155876
27340000000,13.160048
27350000000,13.164220
27360000000,13.168392
27370000000,13.172564
27380000000,13.176736
27390000000,13.180908
27400000000,13.185080
27410000000,13.189252
27420000000,13.193424
27430000000,13.197596
27440000000,13.201768
27450000000,13.205940
27460000000,13.210112
27470000000,13.214284
27480000000,13.218456
27490000000,13.222628
27500000000,13.226800
27510000000,13.230972
27520000000,13.235144
27530000000,13.239316
27540000000,13.243488
27550000000,13.247660
27560000000,13.251832
27570000000,13.256004
27580000000,13.260176
27590000000,13.264348
27600000000,13.268520
27610000000,13.272692
27620000000,13.276864
27630000000,13.281036
27640000000,13.285208
27650000000,13.289380
27660000000,13.293552
27670000000,13.297724
27680000000,13.301896
27690000000,13.306068
27700000000,13.310240
27710000000,13.314412
27720000000,13.318584
27730000000,13.322756
27740000000,13.326928
27750000000,13.331100
27760000000,13.335272
27770000000,13.339444
27780000000,13.343616
27790000000,13.347788
27800000000,13.351960
27810000000,13.356132
27820000000,13.360304
27830000000,13.364476
27840000000,13.368648
27850000000,13.372820
27860000000,13.376992
27870000000,13.381164
27880000000,13.385336
27890000000,13.389508
27900000000,13.393680
27910000000,13.397852
27920000000,13.402024
27930000000,13.406196
27940000000,13.410368
27950000000,13.414540
27960000000,13.418712
27970000000,13.422884
27980000000,13.427056
27990000000,13.431228
28000000000,13.435400
28010000000,13.439572
28020000000,13.443744
28030000000,13.447916
28040000000,13.452088
28050000000,13.456260
28060000000,13.460432
28070000000,13.464604
28080000000,13.468776
28090000000,13.472948
28100000000,13.477120
28110000000,13.481292
28120000000,13.485464
28130000000,13.489636
28140000000,13.493808
28150000000,13.497980
28160000000,13.502152
28170000000,13.506324
28180000000,13.510496
28190000000,13.514668
28200000000,13.518840
28210000000,13.523012
28220000000,13.527184
28230000000,13.531356
28240000000,13.535528
28250000000,13.539700
28260000000,13.543872
28270000000,13.548044
28280000000,13.552216
28290000000,13.556388
28300000000,13.560560
28310000000,13.564732
28320000000,13.568904
28330000000,13.573076
28340000000,13.577248
28350000000,13.581420
28360000000,13.585592
28370000000,13.589764
28380000000,13.593936
28390000000,13.598108
28400000000,13.602280
28410000000,13.606452
28420000000,13.610624
28430000000,13.614796
28440000000,13.618968
28450000000,13.623140
28460000000,13.627312
28470000000,13.631484
28480000000,13.635656
28490000000,13.639828
28500000000,13.644000
28510000000,13.648172
28520000000,13.652344
28530000000,13.656516
28540000000,13.660688
28550000000,13.664860
28560000000,13.669032
28570000000,13.673204
28580000000,13.677376
28590000000,13.681548
28600000000,13.685720
28610000000,13.689892
28620000000,13.694064
28630000000,13.698236
28640000000,13.702408
28650000000,13.706580
28660000000,13.710752
28670000000,13.714924
28680000000,13.719096
28690000000,13.723268
28700000000,13.727440
28710000000,13.731612
28720000000,13.735784
28730000000,13.739956
28740000000,13.744128
28750000000,13.748300
28760000000,13.752472
28770000000,13.756644
28780000000,13.760816
28790000000,13.764988
28800000000,13.769160
28810000000,13.773332
28820000000,13.777504
28830000000,13.781676
28840000000,13.785848
28850000000,13.790020
28860000000,13.794192
28870000000,13.798364
28880000000,13.802536
28890000000,13.806708
28900000000,13.810880
28910000000,13.815052
28920000000,13.819224
28930000000,13.823396
28940000000,13.827568
28950000000,13.831740
28960000000,13.835912
28970000000,13.840084
28980000000,13.844256
28990000000,13.848428
29000000000,13.852600
29010000000,13.854389
29020000000,13.856177
29030000000,13.857966
29040000000,13.859754
29050000000,13.861543
29060000000,13.863331
29070000000,13.865120
29080000000,13.866908
29090000000,13.868697
29100000000,13.870485
29110000000,13.872274
29120000000,13.874062
29130000000,13.875851
29140000000,13.877639
29150000000,13.879428
29160000000,13.881216
29170000000,13.883005
29180000000,13.884793
29190000000,13.886582
29200000000,13.888370
29210000000,13.890159
29220000000,13.891947
29230000000,13.893736
29240000000,13.895524
29250000000,13.897312
29260000000,13.899101
29270000000,13.900889
29280000000,13.902678
29290000000,13.904466
29300000000,13.906255
29310000000,13.908043
29320000000,13.909832
29330000000,13.911620
29340000000,13.913409
29350000000,13.915198
29360000000,13.916986
29370000000,13.918775
29380000000,13.920563
29390000000,13.922352
29400000000,13.924140
29410000000,13.925929
29420000000,13.927717
29430000000,13.929506
29440000000,13.931294
29450000000,13.933083
29460000000,13.934871
29470000000,13.936660
29480000000,13.938448
29490000000,13.940237
29500000000,13.942025
29510000000,13.943814
29520000000,13.945602
29530000000,13.947391
29540000000,13.949179
29550000000,13.950968
29560000000,13.952756
29570000000,13.954545
29580000000,13.956333
29590000000,13.958122
29600000000,13.959910
29610000000,13.961699
29620000000,13.963487
29630000000,13.965276
29640000000,13.967064
29650000000,13.968853
29660000000,13.970641
29670000000,13.972430
29680000000,13.974218
29690000000,13.976007
29700000000,13.977795
29710000000,13.979584
29720000000,13.981372
29730000000,13.983161
29740000000,13.984949
29750000000,13.986738
29760000000,13.988526
29770000000,13.990315
29780000000,13.992103
29790000000,13.993892
29800000000,13.995680
29810000000,13.997469
29820000000,13.999257
29830000000,14.001046
29840000000,14.002834
29850000000,14.004622
29860000000,14.006411
29870000000,14.008199
29880000000,14.009988
29890000000,14.011776
29900000000,14.013565
29910000000,14.015353
29920000000,14.017142
29930000000,14.018930
29940000000,14.020719
29950000000,14.022507
29960000000,14.024296
29970000000,14.026084
29980000000,14.027873
29990000000,14.029661
30000000000,14.031450
30010000000,14.033239
30020000000,14.035027
30030000000,14.036816
30040000000,14.038604
30050000000,14.040393
30060000000,14.042181
30070000000,14.043970
30080000000,14.045758
30090000000,14.047547
30100000000,14.049335
30110000000,14.051124
30120000000,14.052912
30130000000,14.054701
30140000000,14.056489
30150000000,14.058278
30160000000,14.060066
30170000000,14.061855
30180000000,14.063643
30190000000,14.065432
30200000000,14.067220
30210000000,14.069009
30220000000,14.070797
30230000000,14.072586
30240000000,14.074374
30250000000,14.076163
30260000000,14.077951
30270000000,14.079740
30280000000,14.081528
30290000000,14.083317
30300000000,14.085105
30310000000,14.086894
30320000000,14.088682
30330000000,14.090471
30340000000,14.092259
30350000000,14.094048
30360000000,14.095836
30370000000,14.097625
30380000000,14.099413
30390000000,14.101202
30400000000,14.102990
30410000000,14.104779
30420000000,14.106567
30430000000,14.108356
30440000000,14.110144
30450000000,14.111932
30460000000,14.113721
30470000000,14.115509
30480000000,14.117298
30490000000,14.119086
30500000000,14.120875
30510000000,14.122663
30520000000,14.124452
30530000000,14.126240
30540000000,14.128029
30550000000,14.129817
30560000000,14.131606
30570000000,14.133394
30580000000,14.135183
30590000000,14.136971
30600000000,14.138760
30610000000,14.140548
30620000000,14.142337
30630000000,14.144125
30640000000,14.145914
30650000000,14.147702
30660000000,14.149491
30670000000,14.151280
30680000000,14.153068
30690000000,14.154857
30700000000,14.156645
30710000000,14.158434
30720000000,14.160222
30730000000,14.162011
30740000000,14.163799
30750000000,14.165588
30760000000,14.167376
30770000000,14.169165
30780000000,14.170953
30790000000,14.172742
30800000000,14.174530
30810000000,14.176319
30820000000,14.178107
30830000000,14.179896
30840000000,14.181684
30850000000,14.183473
30860000000,14.185261
30870000000,14.187050
30880000000,14.188838
30890000000,14.190627
30900000000,14.192415
30910000000,14.194204
30920000000,14.195992
30930000000,14.197781
30940000000,14.199569
30950000000,14.201358
30960000000,14.203146
30970000000,14.204935
30980000000,14.206723
30990000000,14.208512
31000000000,14.210300
31010000000,14.209686
31020000000,14.209072
31030000000,14.208458
31040000000,14.207844
31050000000,14.207230
31060000000,14.206616
31070000000,14.206002
31080000000,14.205388
31090000000,14.204774
31100000000,14.204160
31110000000,14.203546
31120000000,14.202932
31130000000,14.202318
31140000000,14.201704
31150000000,14.201090
31160000000,14.200476
31170000000,14.199862
31180000000,14.199248
31190000000,14.198634
31200000000,14.198020
31210000000,14.197406
31220000000,14.196792
31230000000,14.196178
31240000000,14.195564
31250000000,14.194950
31260000000,14.194336
31270000000,14.193722
31280000000,14.193108
31290000000,14.192494
31300000000,14.191880
31310000000,14.191266
31320000000,14.190652
31330000000,14.190038
31340000000,14.189424
31350000000,14.188810
31360000000,14.188196
31370000000,14.187582
31380000000,14.186968
31390000000,14.186354
31400000000,14.185740
31410000000,14.185126
31420000000,14.184512
31430000000,14.183898
31440000000,14.183284
31450000000,14.182670
31460000000,14.182056
31470000000,14.181442
31480000000,14.180828
31490000000,14.180214
31500000000,14.179600
31510000000,14.178986
31520000000,14.178372
31530000000,14.177758
31540000000,14.177144
31550000000,14.176530
31560000000,14.175916
31570000000,14.175302
31580000000,14.174688
31590000000,14.174074
31600000000,14.173460
31610000000,14.172846
31620000000,14.172232
31630000000,14.171618
31640000000,14.171004
31650000000,14.170390
31660000000,14.169776
31670000000,14.169162
31680000000,14.168548
31690000000,14.167934
31700000000,14.167320
31710000000,14.166706
31720000000,14.166092
31730000000,14.165478
31740000000,14.164864
31750000000,14.164250
31760000000,14.163636
31770000000,14.163022
31780000000,14.162408
31790000000,14.161794
31800000000,14.161180
31810000000,14.160566
31820000000,14.159952
31830000000,14.159338
31840000000,14.158724
31850000000,14.158110
31860000000,14.157496
31870000000,14.156882
31880000000,14.156268
31890000000,14.155654
31900000000,14.155040
31910000000,14.154426
31920000000,14.153812
31930000000,14.153198
31940000000,14.152584
31950000000,14.151970
31960000000,14.151356
31970000000,14.150742
31980000000,14.150128
31990000000,14.149514
32000000000,14.148900
32010000000,14.154571
32020000000,14.160242
32030000000,14.165913
32040000000,14.171584
32050000000,14.177255
32060000000,14.182926
32070000000,14.188597
32080000000,14.194268
32090000000,14.199939
32100000000,14.205610
32110000000,14.211281
32120000000,14.216952
32130000000,14.222623
32140000000,14.228294
32150000000,14.233965
32160000000,14.239636
32170000000,14.245307
32180000000,14.250978
32190000000,14.256649
32200000000,14.262320
32210000000,14.267991
32220000000,14.273662
32230000000,14.279333
32240000000,14.285004
32250000000,14.290675
32260000000,14.296346
32270000000,14.302017
32280000000,14.307688
32290000000,14.313359
32300000000,14.319030
32310000000,14.324701
32320000000,14.330372
32330000000,14.336043
32340000000,14.341714
32350000000,14.347385
32360000000,14.353056
32370000000,14.358727
32380000000,14.364398
32390000000,14.370069
32400000000,14.375740
32410000000,14.381411
32420000000,14.387082
32430000000,14.392753
32440000000,14.398424
32450000000,14.404095
32460000000,14.409766
32470000000,14.415437
32480000000,14.421108
32490000000,14.426779
32500000000,14.432450
32510000000,14.438121
32520000000,14.443792
32530000000,14.449463
32540000000,14.455134
32550000000,14.460805
32560000000,14.466476
32570000000,14.472147
32580000000,14.477818
32590000000,14.483489
32600000000,14.489160
32610000000,14.494831
32620000000,14.500502
32630000000,14.506173
32640000000,14.511844
32650000000,14.517515
32660000000,14.523186
32670000000,14.528857
32680000000,14.534528
32690000000,14.540199
32700000000,14.545870
32710000000,14.551541
32720000000,14.557212
32730000000,14.562883
32740000000,14.568554
32750000000,14.574225
32760000000,14.579896
32770000000,14.585567
32780000000,14.591238
32790000000,14.596909
32800000000,14.602580
32810000000,14.608251
32820000000,14.613922
32830000000,14.619593
32840000000,14.625264
32850000000,14.630935
32860000000,14.636606
32870000000,14.642277
32880000000,14.647948
32890000000,14.653619
32900000000,14.659290
32910000000,14.664961
32920000000,14.670632
32930000000,14.676303
32940000000,14.681974
32950000000,14.687645
32960000000,14.693316
32970000000,14.698987
32980000000,14.704658
32990000000,14.710329
33000000000,14.716000
